VEC,ENC,RUN,ENC + RUN,SCAL,ENC,RUN,ENC + RUN,
v,782,2293,3075,s,1323,3184,4507,
v,790,2321,3111,s,1340,3242,4582,
v,800,2340,3140,s,1341,3240,4581,
v,800,2336,3136,s,1345,3230,4575,
v,788,2307,3095,s,1333,3205,4538,
v,784,2297,3081,s,1328,3193,4521,
v,780,2297,3077,s,1324,3179,4503,
v,782,2302,3084,s,1323,3183,4506,
v,782,2293,3075,s,1333,3199,4532,
v,794,2317,3111,s,1334,3202,4536,
v,795,2320,3115,s,1336,3207,4543,
v,785,2309,3094,s,1334,3205,4539,
v,790,2309,3099,s,1338,3220,4558,
v,794,2315,3109,s,1339,3214,4553,
v,791,2314,3105,s,1336,3218,4554,
v,788,2303,3091,s,1340,3238,4578,
v,800,2340,3140,s,1337,3226,4563,
v,792,2310,3102,s,1339,3224,4563,
v,795,2314,3109,s,1333,3208,4541,
v,800,2334,3134,s,1337,3219,4556,
