VEC,ENC,RUN,ENC + RUN,SCAL,ENC,RUN,ENC + RUN,
v,350,704,1054,s,505,2148,2653,
v,341,685,1026,s,514,2163,2677,
v,345,688,1033,s,512,2126,2638,
v,338,680,1018,s,508,2120,2628,
v,343,695,1038,s,520,2181,2701,
v,342,695,1037,s,518,2177,2695,
v,343,695,1038,s,518,2163,2681,
v,335,667,1002,s,502,2105,2607,
v,340,676,1016,s,508,2134,2642,
v,333,679,1012,s,509,2146,2655,
v,339,664,1003,s,502,2109,2611,
v,341,680,1021,s,503,2131,2634,
v,342,678,1020,s,512,2122,2634,
v,347,689,1036,s,511,2132,2643,
v,343,672,1015,s,513,2139,2652,
v,337,679,1016,s,507,2107,2614,
v,350,661,1011,s,511,2154,2665,
v,343,660,1003,s,511,2183,2694,
v,338,681,1019,s,502,2129,2631,
v,345,678,1023,s,512,2145,2657,
