VEC,ENC,RUN,ENC + RUN,SCAL,ENC,RUN,ENC + RUN,
v,354,1379,1733,s,1710,3603,5313,
v,342,1290,1632,s,1752,3599,5351,
v,340,1305,1645,s,1710,3583,5293,
v,341,1305,1646,s,1722,3619,5341,
v,342,1298,1640,s,1712,3572,5284,
v,338,1294,1632,s,1722,3624,5346,
v,345,1319,1664,s,1719,3619,5338,
v,346,1300,1646,s,1697,3582,5279,
v,347,1314,1661,s,1708,3581,5289,
v,346,1306,1652,s,1717,3625,5342,
v,344,1290,1634,s,1712,3597,5309,
v,345,1313,1658,s,1701,3591,5292,
v,335,1291,1626,s,1724,3594,5318,
v,343,1300,1643,s,1720,3608,5328,
v,338,1299,1637,s,1729,3572,5301,
v,342,1308,1650,s,1715,3591,5306,
v,339,1288,1627,s,1705,3577,5282,
v,338,1299,1637,s,1724,3609,5333,
v,345,1309,1654,s,1704,3562,5266,
v,347,1315,1662,s,1695,3604,5299,
