VEC,ENC,RUN,ENC + RUN,SCAL,ENC,RUN,ENC + RUN,
v,344,517,861,s,518,1087,1605,
v,332,493,825,s,507,1065,1572,
v,336,497,833,s,525,1088,1613,
v,336,500,836,s,527,1077,1604,
v,341,506,847,s,505,1068,1573,
v,335,497,832,s,508,1067,1575,
v,340,507,847,s,512,1068,1580,
v,333,497,830,s,518,1067,1585,
v,330,497,827,s,512,1071,1583,
v,333,503,836,s,515,1067,1582,
v,331,494,825,s,512,1070,1582,
v,334,501,835,s,522,1073,1595,
v,330,497,827,s,512,1073,1585,
v,336,504,840,s,502,1081,1583,
v,340,504,844,s,514,1071,1585,
v,338,495,833,s,511,1074,1585,
v,337,510,847,s,520,1081,1601,
v,340,503,843,s,597,1107,1704,
v,344,518,862,s,522,1100,1622,
v,340,509,849,s,518,1076,1594,
