VEC,ENC,RUN,ENC + RUN,SCAL,ENC,RUN,ENC + RUN,
v,342,1015,1357,s,1030,2161,3191,
v,340,980,1320,s,1028,2161,3189,
v,349,1004,1353,s,1046,2188,3234,
v,339,986,1325,s,1000,2135,3135,
v,339,972,1311,s,1016,2153,3169,
v,339,985,1324,s,1009,2129,3138,
v,334,962,1296,s,1020,2124,3144,
v,338,962,1300,s,1041,2181,3222,
v,340,983,1323,s,1040,2192,3232,
v,344,1002,1346,s,1038,2195,3233,
v,335,973,1308,s,1009,2128,3137,
v,341,984,1325,s,1008,2143,3151,
v,339,972,1311,s,1013,2125,3138,
v,334,960,1294,s,1001,2133,3134,
v,333,970,1303,s,1004,2119,3123,
v,335,966,1301,s,1027,2127,3154,
v,330,959,1289,s,1014,2158,3172,
v,332,964,1296,s,1012,2128,3140,
v,332,971,1303,s,1028,2137,3165,
v,336,976,1312,s,1002,2113,3115,
